sleeper_player_id,first_name,last_name,full_name,position,nfl_team,number,status,injury_status
3568,Marken,Michel,Marken Michel,WR,,19,Active,
12341,Markese,Stepp,Markese Stepp,RB,,,Active,Questionable
1413,Markus,Wheaton,Markus Wheaton,WR,,80,Inactive,
1675,Marlon,Brown,Marlon Brown,WR,,81,Injured Reserve,
4152,Marlon,Mack,Marlon Mack,RB,,32,Active,Questionable
511,Marlon,Moore,Marlon Moore,WR,,15,Inactive,
201,Marques,Colston,Marques Colston,WR,,12,Inactive,
1512,Marquess,Wilson,Marquess Wilson,WR,,10,Inactive,
2846,Marquez,Clark,Marquez Clark,WR,,0,Active,
3464,Marquez,North,Marquez North,WR,,3,Active,
7556,Marquez,Stevenson,Marquez Stevenson,WR,,13,Active,
3889,Marquis,Bundy,Marquis Bundy,WR,,86,Inactive,
6742,Marquis,Young,Marquis Young,RB,,40,Active,
3524,Marquise,Williams,Marquise Williams,QB,,0,Active,
3490,Marshall,Koehn,Marshall Koehn,K,,8,Inactive,
3579,Marshall,Morgan,Marshall Morgan,K,,0,Active,
3531,Marshaun,Coprich,Marshaun Coprich,RB,,0,Active,
40,Martellus,Bennett,Martellus Bennett,TE,,88,Inactive,
5138,Martez,Carter,Martez Carter,RB,,22,Active,
7286,Marvelle,Ross,Marvelle Ross,WR,,83,Inactive,
4813,Marvin,Bracy,Marvin Bracy,WR,,87,Active,
3895,Marvin,Hall,Marvin Hall,WR,,14,Active,
7102,Mason,Fine,Mason Fine,QB,,,Inactive,NA
4229,Mason,Schreck,Mason Schreck,TE,,86,Active,
8149,Master,Teague,Master Teague,RB,,33,Active,
12288,Mathieu,Severance,Mathieu Severance,RB,,,Active,
7617,Matt,Ammendola,Matt Ammendola,K,,16,Active,
936,Matt,Asiata,Matt Asiata,RB,,41,Inactive,
1738,Matt,Blanchard,Matt Blanchard,QB,,2,Inactive,
127,Matt,Bryant,Matt Bryant,K,,3,Active,
389,Matt,Cassel,Matt Cassel,QB,,8,Inactive,
6352,Matt,Colburn,Matt Colburn,RB,,0,Active,
6385,Matt,Colburn,Matt Colburn,RB,,37,Active,
5194,Matt,Flanagan,Matt Flanagan,TE,,0,Inactive,
144,Matt,Flynn,Matt Flynn,QB,,3,Inactive,
103,Matt,Forte,Matt Forte,RB,,22,Inactive,
36,Matt,Hasselbeck,Matt Hasselbeck,QB,,8,Inactive,
1821,Matt,Hazel,Matt Hazel,WR,,83,Injured Reserve,
2400,Matt,Jones,Matt Jones,RB,,38,Inactive,
2944,Matt,LaCosse,Matt LaCosse,TE,NE,83,Active,
5208,Matt,Linehan,Matt Linehan,QB,,10,Inactive,
1807,Matt,Simms,Matt Simms,QB,,9,Inactive,
250,Matt,Spaeth,Matt Spaeth,TE,,89,Inactive,
3648,Matt,Weiser,Matt Weiser,TE,,87,Active,
4232,Matthew,Dayes,Matthew Dayes,RB,,30,Inactive,
6468,Matthew,Eaton,Matthew Eaton,WR,,89,Active,
1747,Matthew,McGloin,Matthew McGloin,QB,,5,Inactive,
469,Matthew,Mulligan,Matthew Mulligan,TE,,82,Inactive,
312,Matthew,Slater,Matthew Slater,WR,,18,Active,
1336,Matthew,Tucker,Matthew Tucker,RB,,36,Inactive,
293,Maurice,Jones-Drew,Maurice Jones-Drew,RB,,21,Inactive,
3840,Max,McCaffrey,Max McCaffrey,WR,,0,Inactive,
3551,Max,Wittek,Max Wittek,QB,,0,Active,
2360,Maxx,Williams,Maxx Williams,TE,,87,Active,
975,McLeod,Bethel-Thompson,McLeod Bethel-Thompson,QB,,4,Inactive,
3418,Mekale,McKay,Mekale McKay,WR,,19,Active,
8085,Mekhi,Sargent,Mekhi Sargent,RB,,36,Active,
6663,Micah,Wright,Micah Wright,WR,,0,Active,
2969,Michael,Bennett,Michael Bennett,WR,,80,Inactive,
1866,Michael,Campanaro,Michael Campanaro,WR,,10,Injured Reserve,
4376,Michael,Clark,Michael Clark,WR,,89,Inactive,
6590,Michael,Colubiale,Michael Colubiale,TE,,86,Inactive,
3649,Michael,Cooper,Michael Cooper,TE,,49,Inactive,
1491,Michael,Cox,Michael Cox,RB,,29,Inactive,
455,Michael,Crabtree,Michael Crabtree,WR,,15,Active,
7457,Michael,Dereus,Michael Dereus,WR,,82,Active,
2597,Michael,Dyer,Michael Dyer,RB,,40,Active,
1256,Michael,Egnew,Michael Egnew,TE,,84,Inactive,
1219,Michael,Floyd,Michael Floyd,WR,,13,Inactive,
1503,Michael,Ford,Michael Ford,RB,,32,Inactive,
12284,Michael,Herzog,Michael Herzog,RB,,,Active,
12408,Michael,Hiers,Michael Hiers,QB,,,Active,
1624,Michael,Hill,Michael Hill,RB,,22,Inactive,
622,Michael,Hoomanawanui,Michael Hoomanawanui,TE,,84,Inactive,
2754,Michael,Johnson,Michael Johnson,WR,,0,Active,
3588,Michael,Miller,Michael Miller,TE,,0,Active,
1313,Michael,Preston,Michael Preston,WR,,14,Inactive,
4599,Michael,Rector,Michael Rector,WR,,84,Active,
723,Michael,Robinson,Michael Robinson,RB,,26,Inactive,
461,Michael,Vick,Michael Vick,QB,,2,Inactive,
1520,Michael,Williams,Michael Williams,TE,,85,Inactive,
504,Micheal,Spurlock,Micheal Spurlock,WR,,18,Inactive,
737,Mickey,Shuler,Mickey Shuler,TE,,82,Inactive,
6737,Micky,Crum,Micky Crum,TE,,46,Active,
6490,Mik'Quan,Deane,Mik'Quan Deane,TE,,48,Active,
3495,Mike,Bercovici,Mike Bercovici,QB,,6,Active,
1321,Mike,Brown,Mike Brown,WR,,12,Inactive,
11932,Mike,DiLiello,Mike DiLiello,QB,,,Active,
4807,Mike,Estes,Mike Estes,TE,,49,Active,
1353,Mike,Gillislee,Mike Gillislee,RB,,0,Inactive,
3026,Mike,Hartline,Mike Hartline,QB,,0,Inactive,
1560,Mike,James,Mike James,RB,,39,Inactive,
586,Mike,Kafka,Mike Kafka,QB,,3,Inactive,
2867,Mike,McFarland,Mike McFarland,TE,,80,Inactive,
2819,Mike,Meyer,Mike Meyer,K,,6,Active,
658,Mike,Nugent,Mike Nugent,K,,2,Inactive,
3652,Mike,Thomas,Mike Thomas,WR,,87,Active,Questionable
365,Mike,Wallace,Mike Wallace,WR,,14,Inactive,
748,Mike,Williams,Mike Williams,WR,,15,Inactive,
7172,Mikey,Daniel,Mikey Daniel,RB,,0,Active,
122,Miles,Austin,Miles Austin,WR,,19,Inactive,
3858,Miles,Shuler,Miles Shuler,WR,,12,Inactive,
2941,Milton,Williams,Milton Williams,WR,,0,Active,
11536,Milton,Wright,Milton Wright,WR,,38,Active,Questionable
4839,Mitch,Leidner,Mitch Leidner,QB,,3,Active,
3516,Mitch,Mathews,Mitch Mathews,WR,,85,Active,
2772,Mitchell,Henry,Mitchell Henry,TE,,85,Inactive,
4727,Mitchell,Paige,Mitchell Paige,WR,,83,Active,
3922,Montario,Hunter,Montario Hunter,WR,,83,Inactive,
4377,Montay,Crockett,Montay Crockett,WR,,0,Inactive,
1454,Montee,Ball,Montee Ball,RB,,31,Inactive,
4367,Monty,Madaris,Monty Madaris,WR,,0,Active,
6586,Moral,Stephens,Moral Stephens,TE,,88,Active,
3336,Moritz,Bohringer,Moritz Bohringer,TE,,49,Active,
3622,Mose,Frazier,Mose Frazier,WR,,14,Inactive,
1477,Mychal,Rivera,Mychal Rivera,TE,,81,Inactive,
1765,Myles,White,Myles White,WR,,16,Inactive,
7475,Napoleon,Maxwell,Napoleon Maxwell,RB,,46,Inactive,
6535,Nate,Becker,Nate Becker,TE,,82,Inactive,Questionable
4803,Nate,Iese,Nate Iese,TE,,48,Active,
6892,Nate,Stanley,Nate Stanley,QB,,12,Active,
370,Nate,Washington,Nate Washington,WR,,84,Inactive,
7245,Nate,Wieting,Nate Wieting,TE,,87,Inactive,
7466,Nathan,Cottrell,Nathan Cottrell,RB,,31,Active,Questionable
1276,Nathan,Palmer,Nathan Palmer,WR,,13,Inactive,
8890,Naz,Bohannon,Naz Bohannon,TE,,0,Active,
2519,Neal,Sterling,Neal Sterling,TE,,85,Inactive,
8436,Neil,Pau'u,Neil Pau'u,WR,,0,Active,
3484,Nelson,Spruce,Nelson Spruce,WR,,5,Inactive,
2203,Nic,Jacobs,Nic Jacobs,TE,,85,Inactive,
5265,Nic,Shimonek,Nic Shimonek,QB,,0,Active,
2474,Nick,Boyle,Nick Boyle,TE,,86,Active,
6021,Nick,Brossette,Nick Brossette,RB,,0,Active,
5670,Nick,DeLuca,Nick DeLuca,TE,,58,Inactive,
6227,Nick,Easley,Nick Easley,WR,,86,Active,
6606,Nick,Fitzgerald,Nick Fitzgerald,QB,,0,Active,
8038,Nick,Guggemos,Nick Guggemos,TE,,83,Active,
2788,Nick,Harwell,Nick Harwell,WR,,18,Inactive,
5710,Nick,Holley,Nick Holley,WR,,25,Active,
1473,Nick,Kasa,Nick Kasa,TE,,84,Inactive,
168,Nick,Novak,Nick Novak,K,,9,Inactive,
7941,Nick,Ralston,Nick Ralston,RB,,46,Active,
3673,Nick,Rose,Nick Rose,K,,6,Inactive,
4926,Nick,Schuessler,Nick Schuessler,QB,PIT,0,Active,
7465,Nick,Tiano,Nick Tiano,QB,,8,Active,
1189,Nick,Toon,Nick Toon,WR,,81,Inactive,
3921,Nick,Truesdell,Nick Truesdell,TE,,85,Active,
7201,Nick,Vogel,Nick Vogel,K,,18,Active,
1604,Nick,Williams,Nick Williams,WR,DEN,0,Active,
6637,Nico,Evans,Nico Evans,RB,,0,Active,
2790,Nigel,King,Nigel King,WR,,0,Active,
918,Niles,Paul,Niles Paul,TE,,0,Injured Reserve,
12312,Noah,Rauschenberg,Noah Rauschenberg,K,,,Active,
4600,Noel,Thomas,Noel Thomas,WR,,12,Active,
11388,Nolan,Henderson,Nolan Henderson,QB,,5,Active,
6387,Nsimba,Webster,Nsimba Webster,WR,,83,Active,
5950,Nyqwan,Murray,Nyqwan Murray,WR,,0,Active,
11136,Oliver,Martin,Oliver Martin,WR,,88,Active,
12453,Ontaria,Wilson,Ontaria Wilson,WR,,,Active,
1819,Orleans,Darkwa,Orleans Darkwa,RB,,26,Inactive,
1065,Orson,Charles,Orson Charles,TE,,83,Inactive,
7860,Osirus,Mitchell,Osirus Mitchell,WR,,82,Active,Questionable
64,Owen,Daniels,Owen Daniels,TE,,81,Inactive,
6364,Papi,White,Papi White,WR,,80,Active,
7397,Parker,Houston,Parker Houston,TE,,86,Active,
8937,Parker,White,Parker White,K,,48,Active,
13014,Pat,Conroy,Pat Conroy,TE,,86,Active,
802,Pat,Devlin,Pat Devlin,QB,,3,Inactive,
7425,Patrick,Carr,Patrick Carr,RB,,0,Active,Questionable
6311,Patrick,Laird,Patrick Laird,RB,,25,Active,
2219,Patrick,Murray,Patrick Murray,K,,0,Inactive,
2674,Paul,Browning,Paul Browning,WR,,0,Active,
5588,Paul,Butler,Paul Butler,TE,,81,Inactive,
3897,Paul,Lang,Paul Lang,TE,,87,Inactive,
2835,Paul,Lasike,Paul Lasike,RB,,47,Inactive,
3470,Paul,McRoberts,Paul McRoberts,WR,,19,Inactive,
3211,Paul,Perkins,Paul Perkins,RB,,0,Active,
3783,Paul,Turner,Paul Turner,WR,,86,Inactive,
12239,Peewee,Jarrett,Peewee Jarrett,QB,,,Active,
5902,Penny,Hart,Penny Hart,WR,,19,Inactive,Questionable
429,Percy,Harvin,Percy Harvin,WR,,11,Inactive,
7079,Pete,Guerriero,Pete Guerriero,RB,,30,Active,
5403,Peter,Pujals,Peter Pujals,QB,,6,Active,
3594,Peyton,Barber,Peyton Barber,RB,,31,Active,
8197,Peyton,Hendershot,Peyton Hendershot,TE,,88,Active,
660,Peyton,Hillis,Peyton Hillis,RB,,22,Inactive,NA
294,Peyton,Manning,Peyton Manning,QB,,18,Inactive,
5280,Pharoah,McKever,Pharoah McKever,TE,,0,Inactive,
3278,Pharoh,Cooper,Pharoh Cooper,WR,,0,Active,
4725,Phazahn,Odom,Phazahn Odom,TE,,87,Active,
229,Phil,Dawson,Phil Dawson,K,,40,Injured Reserve,
5838,Phillip,Andersen,Phillip Andersen,K,,0,Active,
2651,Phillip,Sims,Phillip Sims,QB,,0,Active,
1787,Phillip,Supernaw,Phillip Supernaw,TE,,89,Inactive,
906,Phillip,Tanner,Phillip Tanner,RB,,25,Inactive,
269,Pierre,Garcon,Pierre Garcon,WR,,15,Inactive,
34,Pierre,Thomas,Pierre Thomas,RB,,39,Inactive,
4805,Pig,Howard,Pig Howard,WR,,17,Active,
620,Preston,Parker,Preston Parker,WR,,15,Inactive,
6148,Preston,Williams,Preston Williams,WR,,16,Active,
6002,Qadree,Ollison,Qadree Ollison,RB,,41,Active,
13117,Qualan,Jones,Qualan Jones,RB,,,Active,
2887,Quan,Bray,Quan Bray,WR,,11,Inactive,
6879,Quartney,Davis,Quartney Davis,WR,,5,Active,Questionable
3646,Quayvon,Hicks,Quayvon Hicks,RB,,36,Active,
3770,Quenton,Bundrage,Quenton Bundrage,WR,,0,Active,
4342,Quincy,Adeboyejo,Quincy Adeboyejo,WR,,19,Inactive,
4910,Quincy,McDuffie,Quincy McDuffie,WR,,16,Active,
3711,Quinshad,Davis,Quinshad Davis,WR,,1,Inactive,
5165,Quinton,Flowers,Quinton Flowers,QB,,36,Inactive,
1589,Quinton,Patton,Quinton Patton,WR,,11,Injured Reserve,
1801,Quron,Pratt,Quron Pratt,WR,,10,Inactive,
4411,R.J.,Shelton,R.J. Shelton,WR,,83,Inactive,
2609,RJ,Archer,RJ Archer,QB,,6,Inactive,
2723,RJ,Harris,RJ Harris,WR,,14,Inactive,
12276,RJ,Mobley,RJ Mobley,WR,,,Active,
2142,Rajion,Neal,Rajion Neal,RB,,43,Active,
5192,Ralph,Webb,Ralph Webb,RB,,0,Inactive,
11885,Ramel,Keyton,Ramel Keyton,WR,,14,Active,
2499,Randall,Telfer,Randall Telfer,TE,,86,Inactive,
2823,Rannell,Hall,Rannell Hall,WR,,16,Inactive,
6361,Raphael,Leonard,Raphael Leonard,WR,,14,Active,
2442,Rashad,Greene,Rashad Greene,WR,,13,Inactive,
380,Rashad,Jennings,Rashad Jennings,RB,,23,Inactive,
2095,Rashad,Lawrence,Rashad Lawrence,WR,,1,Inactive,
7395,Rashad,Medaris,Rashad Medaris,WR,,0,Active,
1724,Rashad,Ross,Rashad Ross,WR,,19,Inactive,
4828,Rashard,Davis,Rashard Davis,WR,,6,Active,
3328,Rashard,Higgins,Rashard Higgins,WR,,17,Active,
145,Rashard,Mendenhall,Rashard Mendenhall,RB,,28,Inactive,
2268,Rashaun,Allen,Rashaun Allen,TE,,88,Injured Reserve,
3911,Rashaun,Simonise,Rashaun Simonise,WR,,13,Inactive,
3457,Rashawn,Scott,Rashawn Scott,WR,,87,Inactive,
2753,Rasheed,Bailey,Rasheed Bailey,WR,,16,Active,
2936,Rasheed,Williams,Rasheed Williams,RB,,0,Active,
6691,Ray Gene,smith,Ray Gene smith,RB,,20,Inactive,
2870,Ray,Hamilton,Ray Hamilton,TE,,80,Active,
5252,Ray,Lawry,Ray Lawry,RB,,38,Active,
16,Ray,Rice,Ray Rice,RB,,27,Inactive,
6988,Raymond,Calais,Raymond Calais,RB,,30,Active,
13136,Redd,Douglas,Redd Douglas,WR,,,Active,
5837,Redford,Jones,Redford Jones,K,,0,Active,
3893,Reece,Horn,Reece Horn,WR,,15,Active,
2638,Reggie,Bell,Reggie Bell,WR,,11,Inactive,
5162,Reggie,Bonnafon,Reggie Bonnafon,RB,,38,Active,
13160,Reggie,Brown,Reggie Brown,TE,,,Active,
12169,Reggie,Brown,Reggie Brown,WR,,,Active,
179,Reggie,Bush,Reggie Bush,RB,,22,Inactive,
6978,Reggie,Corbin,Reggie Corbin,RB,,0,Inactive,NA
4778,Reggie,Davis,Reggie Davis,WR,,0,Inactive,
4681,Reggie,Davis,Reggie Davis,WR,,0,Inactive,
3655,Reggie,Diggs,Reggie Diggs,WR,,17,Active,
1406,Reggie,Dunn,Reggie Dunn,WR,,17,Inactive,
194,Reggie,Wayne,Reggie Wayne,WR,,87,Inactive,
6261,Reggie,White,Reggie White,WR,,13,Active,
7159,Reid,Sinnett,Reid Sinnett,QB,,7,Active,
1387,Rex,Burkhead,Rex Burkhead,RB,,28,Active,
679,Rex,Grossman,Rex Grossman,QB,,3,Inactive,
1211,Rhett,Ellison,Rhett Ellison,TE,,0,Injured Reserve,
256,Rian,Lindell,Rian Lindell,K,,4,Inactive,
992,Ricardo,Lockette,Ricardo Lockette,WR,,83,Inactive,
885,Richard,Gordon,Richard Gordon,TE,,85,Inactive,
3732,Richard,Mullaney,Richard Mullaney,WR,,83,Active,
2146,Richard,Rodgers,Richard Rodgers,TE,,82,Inactive,Questionable
1014,Richie,Brockel,Richie Brockel,TE,,47,Inactive,
2935,Ricky,Collins,Ricky Collins,WR,,0,Active,
5428,Ricky,Jeune,Ricky Jeune,WR,,2,Active,
2600,Ricky,Seale,Ricky Seale,RB,,0,Active,
881,Ricky,Stanzi,Ricky Stanzi,QB,,2,Inactive,
7901,Rico,Bussey,Rico Bussey,WR,,84,Active,
5197,Rico,Gafford,Rico Gafford,WR,,37,Active,
3372,Rico,Gathers,Rico Gathers,TE,,0,Inactive,
1618,Rico,Richardson,Rico Richardson,WR,,3,Inactive,
582,Riley,Cooper,Riley Cooper,WR,,14,Inactive,
5270,Riley,Ferguson,Riley Ferguson,QB,,0,Active,
4614,Riley,McCarron,Riley McCarron,WR,,17,Inactive,
7158,Riley,Neal,Riley Neal,QB,,5,Active,
1046,Rishard,Matthews,Rishard Matthews,WR,,0,Injured Reserve,
1915,Rob,Blanchflower,Rob Blanchflower,TE,,87,Inactive,
971,Rob,Housler,Rob Housler,TE,,88,Inactive,
3657,Rob,Kelley,Rob Kelley,RB,,20,Inactive,
11060,Robert,Burns,Robert Burns,RB,,39,Active,
5250,Robert,Foster,Robert Foster,WR,,0,Active,
2217,Robert,Herron,Robert Herron,WR,,0,Inactive,
5700,Robert,Martin,Robert Martin,RB,,49,Active,
230,Robert,Meachem,Robert Meachem,WR,,17,Inactive,
1232,Robert,Turbin,Robert Turbin,RB,,34,Active,
4790,Robert,Wheelwright,Robert Wheelwright,WR,,82,Active,
3201,Roberto,Aguayo,Roberto Aguayo,K,,9,Inactive,
5274,Roc,Thomas,Roc Thomas,RB,,35,Inactive,
1138,Rod,Streater,Rod Streater,WR,,13,Inactive,
4,Roddy,White,Roddy White,WR,,84,Inactive,
4208,Rodney,Adams,Rodney Adams,WR,,13,Active,
1631,Rodney,Smith,Rodney Smith,WR,,86,Inactive,
2892,Rodney,Smith,Rodney Smith,RB,,0,Active,
8747,Roger,Carter,Roger Carter,TE,,49,Active,
3519,Roger,Lewis,Roger Lewis,WR,,8,Inactive,
3883,Romar,Morris,Romar Morris,RB,,30,Active,
6394,Romell,Guerrier,Romell Guerrier,WR,,0,Inactive,
6388,Romello,Brooker,Romello Brooker,TE,,84,Active,
6240,Ron'quavion,Tarver,Ron'quavion Tarver,WR,,0,Inactive,
11182,Ronald,Awatt,Ronald Awatt,RB,,35,Active,
4955,Ronald,Jones,Ronald Jones,RB,,,Active,
258,Ronnie,Brown,Ronnie Brown,RB,,30,Inactive,
11413,Ronnie,Brown,Ronnie Brown,RB,,43,Active,
1123,Ronnie,Hillman,Ronnie Hillman,RB,,34,Inactive,
3100,Ronnie,Shields,Ronnie Shields,TE,,87,Inactive,
2553,Rory,Anderson,Rory Anderson,TE,,88,Active,
12431,Rory,Starkey,Rory Starkey,WR,,,Active,Questionable
3460,Ross,Martin,Ross Martin,K,,7,Active,
2981,Ross,Scheuerman,Ross Scheuerman,RB,,0,Active,
3041,Ross,Travis,Ross Travis,TE,,0,Active,
915,Roy,Helu,Roy Helu,RB,,26,Inactive,
1164,Rueben,Randle,Rueben Randle,WR,,82,Injured Reserve,
4923,Rushel,Shell,Rushel Shell,RB,,0,Active,
3461,Russell,Hansbrough,Russell Hansbrough,RB,,0,Inactive,
1154,Ryan,Broyles,Ryan Broyles,WR,,84,Inactive,
6036,Ryan,Davis,Ryan Davis,WR,,19,Active,
333,Ryan,Fitzpatrick,Ryan Fitzpatrick,QB,,14,Active,
5352,Ryan,Green,Ryan Green,RB,,7,Inactive,
1425,Ryan,Griffin,Ryan Griffin,TE,,84,Active,
1891,Ryan,Hewitt,Ryan Hewitt,TE,,88,Inactive,
5094,Ryan,Izzo,Ryan Izzo,TE,,47,Active,
11298,Ryan,Jones,Ryan Jones,TE,,49,Active,
1966,Ryan,Lankford,Ryan Lankford,WR,,85,Inactive,
1221,Ryan,Lindley,Ryan Lindley,QB,,3,Inactive,
3506,Ryan,Malleck,Ryan Malleck,TE,,82,Inactive,
810,Ryan,Mallett,Ryan Mallett,QB,,15,Inactive,
571,Ryan,Mathews,Ryan Mathews,RB,,24,Inactive,
1495,Ryan,Nassib,Ryan Nassib,QB,,4,Inactive,
3842,Ryan,O'Malley,Ryan O'Malley,TE,,48,Inactive,
1664,Ryan,Otten,Ryan Otten,TE,,82,Inactive,
5547,Ryan,Smith,Ryan Smith,TE,,0,Active,
1610,Ryan,Spadola,Ryan Spadola,WR,,18,Inactive,
4162,Ryan,Switzer,Ryan Switzer,WR,,0,Active,
934,Ryan,Taylor,Ryan Taylor,TE,,86,Inactive,
832,Ryan,Whalen,Ryan Whalen,WR,,81,Inactive,
974,Ryan,Williams,Ryan Williams,RB,,34,Inactive,
8103,Ryan,Willis,Ryan Willis,QB,,14,Active,
5718,Ryan,Yurachek,Ryan Yurachek,TE,,42,Active,
6007,Ryquell,Armstead,Ryquell Armstead,RB,,23,Active,
7379,Rysen,John,Rysen John,TE,,87,Active,
1322,Saalim,Hakim,Saalim Hakim,WR,,26,Inactive,
5135,Saeed,Blacknall,Saeed Blacknall,WR,,80,Inactive,
621,Sam,Bradford,Sam Bradford,QB,,9,Inactive,
4730,Sam,Cotton,Sam Cotton,TE,,85,Active,
9496,Sam,James,Sam James,WR,,83,Active,
12134,Sam,Wiglusz,Sam Wiglusz,WR,,,Active,
2392,Sammie,Coates,Sammie Coates,WR,,18,Inactive,
7622,Sammis,Reyes,Sammis Reyes,TE,,35,Active,
12308,Samson,Evans,Samson Evans,RB,,,Active,
69,Santana,Moss,Santana Moss,WR,,89,Inactive,
651,Santonio,Holmes,Santonio Holmes,WR,,14,Inactive,
8700,Savon,Scarver,Savon Scarver,WR,,0,Active,
768,Scott,Chandler,Scott Chandler,TE,,88,Inactive,
4309,Scott,Orndoff,Scott Orndoff,TE,,86,Active,
2040,Scott,Simonson,Scott Simonson,TE,,83,Active,
896,Scott,Tolzien,Scott Tolzien,QB,,16,Inactive,
1323,Sean,McGrath,Sean McGrath,TE,,85,Inactive,
6459,Sean,Modster,Sean Modster,WR,,14,Active,
1544,Sean,Renfree,Sean Renfree,QB,,13,Inactive,
7368,Sean,Riley,Sean Riley,WR,,0,Active,
5834,Sean,Ryan,Sean Ryan,TE,,89,Inactive,
2205,Seantavius,Jones,Seantavius Jones,WR,,16,Inactive,
118,Sebastian,Janikowski,Sebastian Janikowski,K,,0,Injured Reserve,
4475,Sefo,Liufau,Sefo Liufau,QB,,8,Inactive,
662,Seneca,Wallace,Seneca Wallace,QB,,9,Inactive,
5408,Sergio,Bailey,Sergio Bailey,WR,,83,Active,
5396,Sergio,Bailey II,Sergio Bailey II,WR,,83,Inactive,NA
7426,Seth,Dawkins,Seth Dawkins,WR,,13,Inactive,
1967,Seth,Lobato,Seth Lobato,QB,,4,Inactive,
570,Seyi,Ajirotutu,Seyi Ajirotutu,WR,,16,Inactive,
11172,Shae,Wyatt,Shae Wyatt,WR,,41,Active,
4721,Shakeir,Ryan,Shakeir Ryan,WR,,12,Active,
2774,Shakim,Phillips,Shakim Phillips,WR,,19,Inactive,
2903,Shane,Carden,Shane Carden,QB,,0,Active,
7161,Shane,Leatherbury,Shane Leatherbury,WR,,0,Active,
814,Shane,Vereen,Shane Vereen,RB,,35,Injured Reserve,
5663,Shane,Wimann,Shane Wimann,RB,,0,Inactive,
2603,Shane,Wynn,Shane Wynn,WR,,0,Inactive,
7104,Shannon,Brooks,Shannon Brooks,RB,,,Inactive,NA
4613,Shaq,Hill,Shaq Hill,WR,,89,Active,
1855,Shaquelle,Evans,Shaquelle Evans,WR,,84,Active,
8018,Shaun,Beyer,Shaun Beyer,TE,,80,Active,
913,Shaun,Draughn,Shaun Draughn,RB,,25,Inactive,
686,Shaun,Hill,Shaun Hill,QB,,13,Inactive,
763,Shaun,Suisham,Shaun Suisham,K,,6,Inactive,
6357,Shawn,Bane,Shawn Bane,WR,,16,Active,
6554,Shawn,Poindexter,Shawn Poindexter,WR,,1,Inactive,
5431,Shay,Fields,Shay Fields,WR,,16,Active,
758,Shayne,Graham,Shayne Graham,K,,17,Inactive,
7063,Shea,Patterson,Shea Patterson,QB,,0,Active,
5752,Sherman,Badie,Sherman Badie,RB,,0,Active,
8242,Shermari,Jones,Shermari Jones,RB,,0,Active,
7603,Shi,Smith,Shi Smith,WR,,80,Active,Sus
348,Shonn,Greene,Shonn Greene,RB,,23,Inactive,
7309,Siaosi,Mariner,Siaosi Mariner,WR,,0,Active,
14,Sidney,Rice,Sidney Rice,WR,,18,Inactive,
2100,Silas,Redd,Silas Redd,RB,,32,Inactive,
5164,Simmie,Cobbs,Simmie Cobbs,WR,,15,Inactive,
3615,Sione,Houma,Sione Houma,RB,,0,Active,
7393,Sirgeo,Hoffman,Sirgeo Hoffman,RB,,0,Inactive,NA
1627,Skye,Dawson,Skye Dawson,WR,,0,Inactive,
4936,Skyler,Howard,Skyler Howard,QB,SEA,0,Active,
8191,Slade,Bolden,Slade Bolden,WR,,89,Active,
2221,Solomon,Patton,Solomon Patton,WR,,86,Inactive,
3640,Soma,Vainuku,Soma Vainuku,RB,,37,Active,
4938,Speedy,Noil,Speedy Noil,WR,,0,Active,
7867,Spencer,Brown,Spencer Brown,RB,,42,Active,
241,Spencer,Larsen,Spencer Larsen,RB,,46,Inactive,
12165,Spencer,Sanders,Spencer Sanders,QB,,,Active,
4254,Stacy,Coley,Stacy Coley,WR,,83,Inactive,
4373,Stanley,Williams,Stanley Williams,RB,,30,Active,
1568,Stedman,Bailey,Stedman Bailey,WR,,12,Inactive,
1579,Stepfan,Taylor,Stepfan Taylor,RB,,30,Inactive,
3496,Stephen,Anderson,Stephen Anderson,TE,,40,Active,
5609,Stephen,Baggett,Stephen Baggett,TE,,86,Active,
7462,Stephen,Guidry,Stephen Guidry,WR,,0,Active,
1054,Stephen,Hill,Stephen Hill,WR,,87,Inactive,
1841,Stephen,Houston,Stephen Houston,RB,,33,Active,
6342,Stephen,Louis,Stephen Louis,WR,,12,Active,
1990,Stephen,Morris,Stephen Morris,QB,,6,Inactive,
8633,Stephon,Robinson,Stephon Robinson,WR,,0,Active,
811,Stevan,Ridley,Stevan Ridley,RB,,22,Inactive,
108,Steve,Johnson,Steve Johnson,WR,,11,Inactive,
716,Steve,Maneri,Steve Maneri,TE,,86,Inactive,
169,Steve,Smith,Steve Smith,WR,,89,Inactive,
5391,Steven,Dunbar,Steven Dunbar,WR,,0,Inactive,
57,Steven,Jackson,Steven Jackson,RB,,39,Inactive,
7013,Steven,Montez,Steven Montez,QB,,12,Active,
3504,Steven,Scheu,Steven Scheu,TE,,81,Active,
4535,Steven,Wroblewski,Steven Wroblewski,TE,,0,Active,
4747,Stevie,Donatell,Stevie Donatell,TE,,87,Active,
1986,Storm,Johnson,Storm Johnson,RB,,0,Inactive,
3146,Swayze,Waters,Swayze Waters,K,,6,Inactive,
11111,Sy,Barnett,Sy Barnett,WR,,81,Active,
2949,Synjyn,Days,Synjyn Days,RB,,0,Active,
2121,T.J.,Jones,T.J. Jones,WR,,80,Active,
6522,T.J.,Linta,T.J. Linta,QB,,0,Active,
