id,source_website,week,player_first_name,player_last_name,position,projected_points,created_at,updated_at,team
7549,fantasypros.com,Week 8,Davante,Adams,WR,15.2,2025-10-29 00:39:00,2025-10-29 00:39:00,LAR
7267,espn.com,Week 9,Ashton,Jeanty,RB,15.1,2025-10-29 00:31:33,2025-10-29 00:31:33,LV
7317,espn.com,Week 9,Jaylen,Waddle,WR,15.1,2025-10-29 00:31:33,2025-10-29 00:31:33,MIA
8149,fanduel.com,Week 9,Travis,Etienne,RB,15.02,2025-10-29 00:52:31,2025-10-29 00:52:31,JAC
6888,sleeper.com,Week 9,Jonathan,Taylor,RB,15.0,2025-10-29 00:23:43,2025-10-29 00:23:43,IND
7479,fantasypros.com,Week 8,J.J.,McCarthy,QB,15.0,2025-10-29 00:39:00,2025-10-29 00:39:00,MIN
8150,fanduel.com,Week 9,Drake,London,WR,14.91,2025-10-29 00:52:31,2025-10-29 00:52:31,ATL
6889,sleeper.com,Week 9,Cooper,Kupp,WR,14.8,2025-10-29 00:23:43,2025-10-29 00:23:43,SEA
6890,sleeper.com,Week 9,Chase,Brown,RB,14.8,2025-10-29 00:23:43,2025-10-29 00:23:43,CIN
7529,fantasypros.com,Week 8,Jaylen,Warren,RB,14.8,2025-10-29 00:39:00,2025-10-29 00:39:00,PIT
7550,fantasypros.com,Week 8,Michael,Pittman Jr.,WR,14.8,2025-10-29 00:39:00,2025-10-29 00:39:00,IND
6891,sleeper.com,Week 9,Garrett,Wilson,WR,14.7,2025-10-29 00:23:43,2025-10-29 00:23:43,NYJ
6892,sleeper.com,Week 9,Terry,McLaurin,WR,14.7,2025-10-29 00:23:43,2025-10-29 00:23:43,WAS
7318,espn.com,Week 9,Rome,Odunze,WR,14.6,2025-10-29 00:31:33,2025-10-29 00:31:33,CHI
8151,fanduel.com,Week 9,Tyler,Warren,TE,14.6,2025-10-29 00:52:31,2025-10-29 00:52:31,IND
8152,fanduel.com,Week 9,George,Pickens,WR,14.59,2025-10-29 00:52:31,2025-10-29 00:52:31,DAL
7480,fantasypros.com,Week 8,Jayden,Daniels,QB,14.5,2025-10-29 00:39:00,2025-10-29 00:39:00,WAS
7551,fantasypros.com,Week 8,DK,Metcalf,WR,14.5,2025-10-29 00:39:00,2025-10-29 00:39:00,PIT
8153,fanduel.com,Week 9,Tua,Tagovailoa,QB,14.42,2025-10-29 00:52:31,2025-10-29 00:52:31,MIA
6893,sleeper.com,Week 9,Travis,Kelce,TE,14.4,2025-10-29 00:23:43,2025-10-29 00:23:43,KC
7248,espn.com,Week 9,J.J.,McCarthy,QB,14.4,2025-10-29 00:31:33,2025-10-29 00:31:33,MIN
7268,espn.com,Week 9,Tyrone,Tracy Jr.,RB,14.4,2025-10-29 00:31:33,2025-10-29 00:31:33,NYG
7319,espn.com,Week 9,Chris,Olave,WR,14.4,2025-10-29 00:31:33,2025-10-29 00:31:33,NO
7320,espn.com,Week 9,George,Pickens,WR,14.4,2025-10-29 00:31:33,2025-10-29 00:31:33,DAL
7530,fantasypros.com,Week 8,Tyrone,Tracy Jr.,RB,14.4,2025-10-29 00:39:00,2025-10-29 00:39:00,NYG
8154,fanduel.com,Week 9,Tetairoa,McMillan,WR,14.38,2025-10-29 00:52:31,2025-10-29 00:52:31,CAR
8155,fanduel.com,Week 9,Geno,Smith,QB,14.37,2025-10-29 00:52:31,2025-10-29 00:52:31,LV
6894,sleeper.com,Week 9,James,Cook,RB,14.3,2025-10-29 00:23:43,2025-10-29 00:23:43,BUF
8156,fanduel.com,Week 9,Keenan,Allen,WR,14.3,2025-10-29 00:52:31,2025-10-29 00:52:31,LAC
8157,fanduel.com,Week 9,Nico,Collins,WR,14.23,2025-10-29 00:52:31,2025-10-29 00:52:31,HOU
6895,sleeper.com,Week 9,Davante,Adams,WR,14.2,2025-10-29 00:23:43,2025-10-29 00:23:43,LAR
7552,fantasypros.com,Week 8,George,Pickens,WR,14.2,2025-10-29 00:39:00,2025-10-29 00:39:00,DAL
8158,fanduel.com,Week 9,Derrick,Henry,RB,14.19,2025-10-29 00:52:31,2025-10-29 00:52:31,BAL
8159,fanduel.com,Week 9,Ashton,Jeanty,RB,14.17,2025-10-29 00:52:31,2025-10-29 00:52:31,LV
8160,fanduel.com,Week 9,Michael,Pittman Jr.,WR,14.13,2025-10-29 00:52:31,2025-10-29 00:52:31,IND
6896,sleeper.com,Week 9,DeVonta,Smith,WR,14.1,2025-10-29 00:23:43,2025-10-29 00:23:43,PHI
6897,sleeper.com,Week 9,Josh,Jacobs,RB,14.1,2025-10-29 00:23:43,2025-10-29 00:23:43,GB
7249,espn.com,Week 9,Michael,Penix Jr.,QB,14.1,2025-10-29 00:31:33,2025-10-29 00:31:33,ATL
8161,fanduel.com,Week 9,Tyrone,Tracy Jr.,RB,14.03,2025-10-29 00:52:31,2025-10-29 00:52:31,NYG
7481,fantasypros.com,Week 8,Mac,Jones,QB,14.0,2025-10-29 00:39:00,2025-10-29 00:39:00,SF
