sleeper_player_id,match_method,source_website,week,player_first_name,player_last_name,position,team,projected_points,created_at
3257,automatic,sleeper.com,Week 11,Jacoby,Brissett,QB,ARI,18.6,2025-11-20 18:03:39
4881,automatic,firstdown.studio,Week 11,Lamar,Jackson,QB,BAL,18.6,2025-11-20 18:03:39
5850,automatic,firstdown.studio,Week 11,Josh,Jacobs,RB,GB,18.6,2025-11-20 18:03:39
6786,automatic,sleeper.com,Week 12,CeeDee,Lamb,WR,DAL,18.6,2025-11-20 18:03:39
9228,automatic,sleeper.com,Week 12,Bryce,Young,QB,CAR,18.6,2025-11-20 18:03:39
3257,automatic,fantasypros.com,Week 12,Jacoby,Brissett,QB,ARI,18.6,2025-11-20 18:03:39
7547,automatic,fanduel.com,Week 10,Amon-Ra,St. Brown,WR,DET,18.55,2025-11-20 18:03:39
8183,automatic,fanduel.com,Week 10,Brock,Purdy,QB,SF,18.52,2025-11-20 18:03:39
6768,automatic,sleeper.com,Week 10,Tua,Tagovailoa,QB,MIA,18.5,2025-11-20 18:03:39
9226,automatic,firstdown.studio,Week 10,De'Von,Achane,RB,MIA,18.5,2025-11-20 18:03:39
7588,automatic,sleeper.com,Week 11,Javonte,Williams,RB,DAL,18.5,2025-11-20 18:03:39
8138,automatic,espn.com,Week 11,James,Cook,RB,BUF,18.5,2025-11-20 18:03:39
4943,automatic,fantasypros.com,Week 11,Sam,Darnold,QB,SEA,18.5,2025-11-20 18:03:39
8130,automatic,firstdown.studio,Week 11,Trey,McBride,TE,ARI,18.5,2025-11-20 18:03:39
8130,automatic,sleeper.com,Week 12,Trey,McBride,TE,ARI,18.5,2025-11-20 18:03:39
5870,automatic,fanduel.com,Week 10,Daniel,Jones,QB,IND,18.49,2025-11-20 18:03:39
6794,automatic,fanduel.com,Week 10,Justin,Jefferson,WR,MIN,18.41,2025-11-20 18:03:39
6804,automatic,sleeper.com,Week 10,Jordan,Love,QB,GB,18.4,2025-11-20 18:03:39
9228,automatic,sleeper.com,Week 11,Bryce,Young,QB,CAR,18.4,2025-11-20 18:03:39
11560,automatic,sleeper.com,Week 11,Caleb,Williams,QB,CHI,18.4,2025-11-20 18:03:39
11565,automatic,espn.com,Week 11,J.J.,McCarthy,QB,MIN,18.4,2025-11-20 18:03:39
9221,automatic,fantasypros.com,Week 11,Jahmyr,Gibbs,RB,DET,18.4,2025-11-20 18:03:39
12529,automatic,fanduel.com,Week 11,TreVeyon,Henderson,RB,NE,18.32,2025-11-20 18:03:39
8130,automatic,fantasypros.com,Week 12,Trey,McBride,TE,ARI,18.3,2025-11-20 18:03:39
8130,automatic,fanduel.com,Week 11,Trey,McBride,TE,ARI,18.28,2025-11-20 18:03:39
9488,automatic,fanduel.com,Week 11,Jaxon,Smith-Njigba,WR,SEA,18.28,2025-11-20 18:03:39
9221,automatic,espn.com,Week 10,Jahmyr,Gibbs,RB,DET,18.2,2025-11-20 18:03:39
7021,automatic,espn.com,Week 10,Rico,Dowdle,RB,CAR,18.2,2025-11-20 18:03:39
2307,automatic,espn.com,Week 11,Marcus,Mariota,QB,WAS,18.2,2025-11-20 18:03:39
6786,automatic,espn.com,Week 12,CeeDee,Lamb,WR,DAL,18.2,2025-11-20 18:03:39
7547,automatic,fanduel.com,Week 12,Amon-Ra,St. Brown,WR,DET,18.18,2025-11-20 18:03:39
6786,automatic,fanduel.com,Week 12,CeeDee,Lamb,WR,DAL,18.15,2025-11-20 18:03:39
3163,automatic,fanduel.com,Week 10,Jared,Goff,QB,DET,18.12,2025-11-20 18:03:39
11560,automatic,sleeper.com,Week 10,Caleb,Williams,QB,CHI,18.1,2025-11-20 18:03:39
5850,automatic,sleeper.com,Week 10,Josh,Jacobs,RB,GB,18.1,2025-11-20 18:03:39
5850,automatic,espn.com,Week 10,Josh,Jacobs,RB,GB,18.1,2025-11-20 18:03:39
421,automatic,fantasypros.com,Week 10,Matthew,Stafford,QB,LAR,18.1,2025-11-20 18:03:39
5870,automatic,firstdown.studio,Week 10,Daniel,Jones,QB,IND,18.1,2025-11-20 18:03:39
11560,automatic,firstdown.studio,Week 10,Caleb,Williams,QB,CHI,18.1,2025-11-20 18:03:39
11563,automatic,firstdown.studio,Week 10,Bo,Nix,QB,DEN,18.1,2025-11-20 18:03:39
421,automatic,espn.com,Week 11,Matthew,Stafford,QB,LAR,18.1,2025-11-20 18:03:39
7547,automatic,firstdown.studio,Week 11,A.,St. Brown,WR,DET,18.1,2025-11-20 18:03:39
6794,automatic,fanduel.com,Week 11,Justin,Jefferson,WR,MIN,18.1,2025-11-20 18:03:39
1373,automatic,sleeper.com,Week 12,Geno,Smith,QB,LV,18.1,2025-11-20 18:03:39
6804,automatic,sleeper.com,Week 12,Jordan,Love,QB,GB,18.1,2025-11-20 18:03:39
11560,automatic,sleeper.com,Week 12,Caleb,Williams,QB,CHI,18.1,2025-11-20 18:03:39
3294,automatic,fantasypros.com,Week 12,Dak,Prescott,QB,DAL,18.1,2025-11-20 18:03:39
421,automatic,fanduel.com,Week 11,Matthew,Stafford,QB,LAR,18.09,2025-11-20 18:03:39
96,automatic,sleeper.com,Week 10,Aaron,Rodgers,QB,PIT,18.0,2025-11-20 18:03:39
4943,automatic,firstdown.studio,Week 10,Sam,Darnold,QB,SEA,18.0,2025-11-20 18:03:39
4046,automatic,espn.com,Week 11,Patrick,Mahomes,QB,KC,18.0,2025-11-20 18:03:39
96,automatic,fantasypros.com,Week 11,Aaron,Rodgers,QB,PIT,18.0,2025-11-20 18:03:39
7021,automatic,fantasypros.com,Week 11,Rico,Dowdle,RB,CAR,18.0,2025-11-20 18:03:39
7564,automatic,fantasypros.com,Week 11,Ja'Marr,Chase,WR,CIN,18.0,2025-11-20 18:03:39
10229,automatic,firstdown.studio,Week 11,Rashee,Rice,WR,KC,18.0,2025-11-20 18:03:39
7547,automatic,fanduel.com,Week 11,Amon-Ra,St. Brown,WR,DET,17.99,2025-11-20 18:03:39
12508,automatic,fanduel.com,Week 10,Jaxson,Dart,QB,NYG,17.96,2025-11-20 18:03:39
3257,automatic,espn.com,Week 11,Jacoby,Brissett,QB,ARI,17.9,2025-11-20 18:03:39
3294,automatic,espn.com,Week 11,Dak,Prescott,QB,DAL,17.9,2025-11-20 18:03:39
19,automatic,sleeper.com,Week 12,Joe,Flacco,QB,CIN,17.9,2025-11-20 18:03:39
8130,automatic,espn.com,Week 12,Trey,McBride,TE,ARI,17.9,2025-11-20 18:03:39
5850,automatic,fanduel.com,Week 11,Josh,Jacobs,RB,GB,17.87,2025-11-20 18:03:39
2307,automatic,fanduel.com,Week 11,Marcus,Mariota,QB,WAS,17.85,2025-11-20 18:03:39
96,automatic,fanduel.com,Week 11,Aaron,Rodgers,QB,PIT,17.85,2025-11-20 18:03:39
7021,automatic,fantasypros.com,Week 10,Rico,Dowdle,RB,CAR,17.8,2025-11-20 18:03:39
11565,automatic,firstdown.studio,Week 11,J.J.,McCarthy,QB,MIN,17.8,2025-11-20 18:03:39
3163,automatic,espn.com,Week 12,Jared,Goff,QB,DET,17.8,2025-11-20 18:03:39
4866,automatic,fanduel.com,Week 11,Saquon,Barkley,RB,PHI,17.72,2025-11-20 18:03:39
11565,automatic,espn.com,Week 10,J.J.,McCarthy,QB,MIN,17.7,2025-11-20 18:03:39
6904,automatic,firstdown.studio,Week 10,Jalen,Hurts,QB,PHI,17.7,2025-11-20 18:03:39
19,automatic,sleeper.com,Week 11,Joe,Flacco,QB,CIN,17.7,2025-11-20 18:03:39
7585,automatic,espn.com,Week 11,Davis,Mills,QB,HOU,17.7,2025-11-20 18:03:39
7021,automatic,firstdown.studio,Week 11,Rico,Dowdle,RB,CAR,17.7,2025-11-20 18:03:39
3294,automatic,espn.com,Week 12,Dak,Prescott,QB,DAL,17.7,2025-11-20 18:03:39
10229,automatic,espn.com,Week 12,Rashee,Rice,WR,KC,17.7,2025-11-20 18:03:39
11560,automatic,fantasypros.com,Week 12,Caleb,Williams,QB,CHI,17.7,2025-11-20 18:03:39
11560,automatic,fanduel.com,Week 12,Caleb,Williams,QB,CHI,17.68,2025-11-20 18:03:39
9997,automatic,fanduel.com,Week 10,Zay,Flowers,WR,BAL,17.66,2025-11-20 18:03:39
9228,automatic,sleeper.com,Week 10,Bryce,Young,QB,CAR,17.6,2025-11-20 18:03:39
11565,automatic,sleeper.com,Week 10,J.J.,McCarthy,QB,MIN,17.6,2025-11-20 18:03:39
6768,automatic,espn.com,Week 11,Tua,Tagovailoa,QB,MIA,17.6,2025-11-20 18:03:39
7588,automatic,fantasypros.com,Week 11,Javonte,Williams,RB,DAL,17.6,2025-11-20 18:03:39
9488,automatic,fantasypros.com,Week 11,Jaxon,Smith-Njigba,WR,SEA,17.6,2025-11-20 18:03:39
11565,automatic,fanduel.com,Week 10,J.J.,McCarthy,QB,MIN,17.57,2025-11-20 18:03:39
6804,automatic,fanduel.com,Week 11,Jordan,Love,QB,GB,17.51,2025-11-20 18:03:39
3163,automatic,fantasypros.com,Week 10,Jared,Goff,QB,DET,17.5,2025-11-20 18:03:39
11559,automatic,sleeper.com,Week 11,Michael,Penix,QB,ATL,17.5,2025-11-20 18:03:39
11565,automatic,fantasypros.com,Week 11,J.J.,McCarthy,QB,MIN,17.5,2025-11-20 18:03:39
3257,automatic,firstdown.studio,Week 11,Jacoby,Brissett,QB,ARI,17.5,2025-11-20 18:03:39
11560,automatic,firstdown.studio,Week 11,Caleb,Williams,QB,CHI,17.5,2025-11-20 18:03:39
10229,automatic,sleeper.com,Week 12,Rashee,Rice,WR,KC,17.5,2025-11-20 18:03:39
11560,automatic,espn.com,Week 12,Caleb,Williams,QB,CHI,17.5,2025-11-20 18:03:39
6794,automatic,espn.com,Week 12,Justin,Jefferson,WR,MIN,17.5,2025-11-20 18:03:39
10229,automatic,fantasypros.com,Week 12,Rashee,Rice,WR,KC,17.5,2025-11-20 18:03:39
11435,automatic,fanduel.com,Week 12,Emanuel,Wilson,RB,GB,17.48,2025-11-20 18:03:39
6813,automatic,fanduel.com,Week 12,Jonathan,Taylor,RB,IND,17.48,2025-11-20 18:03:39
9221,automatic,fanduel.com,Week 11,Jahmyr,Gibbs,RB,DET,17.47,2025-11-20 18:03:39
6804,automatic,fanduel.com,Week 10,Jordan,Love,QB,GB,17.43,2025-11-20 18:03:39
9997,automatic,fanduel.com,Week 12,Zay,Flowers,WR,BAL,17.42,2025-11-20 18:03:39
6794,automatic,sleeper.com,Week 11,Justin,Jefferson,WR,MIN,17.4,2025-11-20 18:03:39
4892,automatic,espn.com,Week 11,Baker,Mayfield,QB,TB,17.4,2025-11-20 18:03:39
9221,automatic,espn.com,Week 11,Jahmyr,Gibbs,RB,DET,17.4,2025-11-20 18:03:39
11565,automatic,sleeper.com,Week 12,J.J.,McCarthy,QB,MIN,17.4,2025-11-20 18:03:39
6804,automatic,espn.com,Week 12,Jordan,Love,QB,GB,17.4,2025-11-20 18:03:39
5870,automatic,fantasypros.com,Week 12,Daniel,Jones,QB,IND,17.4,2025-11-20 18:03:39
5870,automatic,fanduel.com,Week 12,Daniel,Jones,QB,IND,17.39,2025-11-20 18:03:39
6801,automatic,fanduel.com,Week 12,Tee,Higgins,WR,CIN,17.31,2025-11-20 18:03:39
9221,automatic,fantasypros.com,Week 10,Jahmyr,Gibbs,RB,DET,17.3,2025-11-20 18:03:39
8112,automatic,fantasypros.com,Week 10,Drake,London,WR,ATL,17.3,2025-11-20 18:03:39
8130,automatic,sleeper.com,Week 11,Trey,McBride,TE,ARI,17.3,2025-11-20 18:03:39
12527,automatic,sleeper.com,Week 11,Ashton,Jeanty,RB,LV,17.3,2025-11-20 18:03:39
11563,automatic,espn.com,Week 11,Bo,Nix,QB,DEN,17.3,2025-11-20 18:03:39
9493,automatic,fantasypros.com,Week 11,Puka,Nacua,WR,LAR,17.3,2025-11-20 18:03:39
11560,automatic,fanduel.com,Week 11,Caleb,Williams,QB,CHI,17.3,2025-11-20 18:03:39
4892,automatic,fanduel.com,Week 11,Baker,Mayfield,QB,TB,17.26,2025-11-20 18:03:39
5859,automatic,espn.com,Week 10,A.J.,Brown,WR,PHI,17.2,2025-11-20 18:03:39
8130,automatic,espn.com,Week 10,Trey,McBride,TE,ARI,17.2,2025-11-20 18:03:39
8112,automatic,sleeper.com,Week 11,Drake,London,WR,ATL,17.2,2025-11-20 18:03:39
11604,automatic,sleeper.com,Week 11,Brock,Bowers,TE,LV,17.2,2025-11-20 18:03:39
11604,automatic,espn.com,Week 11,Brock,Bowers,TE,LV,17.2,2025-11-20 18:03:39
12527,automatic,fantasypros.com,Week 11,Ashton,Jeanty,RB,LV,17.2,2025-11-20 18:03:39
8228,automatic,firstdown.studio,Week 11,Jaylen,Warren,RB,PIT,17.2,2025-11-20 18:03:39
8112,automatic,firstdown.studio,Week 11,Drake,London,WR,ATL,17.2,2025-11-20 18:03:39
2307,automatic,fanduel.com,Week 10,Marcus,Mariota,QB,WAS,17.1,2025-11-20 18:03:39
8183,automatic,espn.com,Week 10,Brock,Purdy,QB,SF,17.1,2025-11-20 18:03:39
4943,automatic,fantasypros.com,Week 10,Sam,Darnold,QB,SEA,17.1,2025-11-20 18:03:39
7021,automatic,firstdown.studio,Week 10,Rico,Dowdle,RB,CAR,17.1,2025-11-20 18:03:39
19,automatic,firstdown.studio,Week 11,Joe,Flacco,QB,CIN,17.1,2025-11-20 18:03:39
12529,automatic,firstdown.studio,Week 11,T.,Henderson,RB,NE,17.1,2025-11-20 18:03:39
7526,automatic,firstdown.studio,Week 11,Jaylen,Waddle,WR,MIA,17.1,2025-11-20 18:03:39
3198,automatic,espn.com,Week 12,Derrick,Henry,RB,BAL,17.1,2025-11-20 18:03:39
12508,automatic,fantasypros.com,Week 12,Jaxson,Dart,QB,NYG,17.1,2025-11-20 18:03:39
9488,automatic,fanduel.com,Week 10,Jaxon,Smith-Njigba,WR,SEA,17.07,2025-11-20 18:03:39
7543,automatic,fanduel.com,Week 12,Travis,Etienne,RB,JAX,17.07,2025-11-20 18:03:39
4892,automatic,fanduel.com,Week 12,Baker,Mayfield,QB,TB,17.01,2025-11-20 18:03:39
6804,automatic,espn.com,Week 10,Jordan,Love,QB,GB,17.0,2025-11-20 18:03:39
6804,automatic,espn.com,Week 11,Jordan,Love,QB,GB,17.0,2025-11-20 18:03:39
3163,automatic,fantasypros.com,Week 11,Jared,Goff,QB,DET,17.0,2025-11-20 18:03:39
96,automatic,firstdown.studio,Week 11,Aaron,Rodgers,QB,PIT,17.0,2025-11-20 18:03:39
1166,automatic,sleeper.com,Week 12,Kirk,Cousins,QB,ATL,17.0,2025-11-20 18:03:39
8144,automatic,espn.com,Week 12,Chris,Olave,WR,NO,17.0,2025-11-20 18:03:39
11563,automatic,fanduel.com,Week 11,Bo,Nix,QB,DEN,16.95,2025-11-20 18:03:39
9224,automatic,fanduel.com,Week 12,Chase,Brown,RB,CIN,16.95,2025-11-20 18:03:39
4943,automatic,fanduel.com,Week 10,Sam,Darnold,QB,SEA,16.9,2025-11-20 18:03:39
8138,automatic,sleeper.com,Week 10,James,Cook,RB,BUF,16.9,2025-11-20 18:03:39
6794,automatic,sleeper.com,Week 10,Justin,Jefferson,WR,MIN,16.9,2025-11-20 18:03:39
9221,automatic,firstdown.studio,Week 10,Jahmyr,Gibbs,RB,DET,16.9,2025-11-20 18:03:39
6786,automatic,fantasypros.com,Week 11,CeeDee,Lamb,WR,DAL,16.9,2025-11-20 18:03:39
12527,automatic,firstdown.studio,Week 11,Ashton,Jeanty,RB,LV,16.9,2025-11-20 18:03:39
4866,automatic,sleeper.com,Week 12,Saquon,Barkley,RB,PHI,16.9,2025-11-20 18:03:39
7588,automatic,sleeper.com,Week 12,Javonte,Williams,RB,DAL,16.9,2025-11-20 18:03:39
2133,automatic,espn.com,Week 12,Davante,Adams,WR,LAR,16.9,2025-11-20 18:03:39
11559,automatic,sleeper.com,Week 10,Michael,Penix,QB,ATL,16.8,2025-11-20 18:03:39
7526,automatic,espn.com,Week 11,Jaylen,Waddle,WR,MIA,16.8,2025-11-20 18:03:39
8138,automatic,fantasypros.com,Week 11,James,Cook III,RB,BUF,16.8,2025-11-20 18:03:39
9758,automatic,firstdown.studio,Week 11,C.J.,Stroud,QB,HOU,16.8,2025-11-20 18:03:39
3198,automatic,sleeper.com,Week 12,Derrick,Henry,RB,BAL,16.8,2025-11-20 18:03:39
8144,automatic,sleeper.com,Week 12,Chris,Olave,WR,NO,16.8,2025-11-20 18:03:39
3257,automatic,espn.com,Week 12,Jacoby,Brissett,QB,ARI,16.8,2025-11-20 18:03:39
4866,automatic,espn.com,Week 12,Saquon,Barkley,RB,PHI,16.8,2025-11-20 18:03:39
4892,automatic,fantasypros.com,Week 12,Baker,Mayfield,QB,TB,16.8,2025-11-20 18:03:39
12514,automatic,fanduel.com,Week 11,Emeka,Egbuka,WR,TB,16.75,2025-11-20 18:03:39
7021,automatic,sleeper.com,Week 10,Rico,Dowdle,RB,CAR,16.7,2025-11-20 18:03:39
7591,automatic,espn.com,Week 10,Justin,Fields,QB,NYJ,16.7,2025-11-20 18:03:39
6804,automatic,fantasypros.com,Week 10,Jordan,Love,QB,GB,16.7,2025-11-20 18:03:39
19,automatic,espn.com,Week 11,Joe,Flacco,QB,CIN,16.7,2025-11-20 18:03:39
8138,automatic,sleeper.com,Week 12,James,Cook,RB,BUF,16.7,2025-11-20 18:03:39
7021,automatic,sleeper.com,Week 12,Rico,Dowdle,RB,CAR,16.7,2025-11-20 18:03:39
12514,automatic,espn.com,Week 12,Emeka,Egbuka,WR,TB,16.7,2025-11-20 18:03:39
2449,automatic,espn.com,Week 12,Stefon,Diggs,WR,NE,16.7,2025-11-20 18:03:39
6786,automatic,fantasypros.com,Week 12,CeeDee,Lamb,WR,DAL,16.7,2025-11-20 18:03:39
6804,automatic,fanduel.com,Week 12,Jordan,Love,QB,GB,16.69,2025-11-20 18:03:39
3163,automatic,fanduel.com,Week 11,Jared,Goff,QB,DET,16.67,2025-11-20 18:03:39
2133,automatic,fanduel.com,Week 10,Davante,Adams,WR,LAR,16.61,2025-11-20 18:03:39
8136,automatic,sleeper.com,Week 10,Rachaad,White,RB,TB,16.6,2025-11-20 18:03:39
4943,automatic,espn.com,Week 10,Sam,Darnold,QB,SEA,16.6,2025-11-20 18:03:39
8138,automatic,firstdown.studio,Week 10,James,Cook,RB,BUF,16.6,2025-11-20 18:03:39
6794,automatic,firstdown.studio,Week 10,Justin,Jefferson,WR,MIN,16.6,2025-11-20 18:03:39
10229,automatic,sleeper.com,Week 11,Rashee,Rice,WR,KC,16.6,2025-11-20 18:03:39
1373,automatic,espn.com,Week 11,Geno,Smith,QB,LV,16.6,2025-11-20 18:03:39
7527,automatic,espn.com,Week 11,Mac,Jones,QB,SF,16.6,2025-11-20 18:03:39
12514,automatic,espn.com,Week 11,Emeka,Egbuka,WR,TB,16.6,2025-11-20 18:03:39
7547,automatic,fantasypros.com,Week 11,Amon-Ra,St. Brown,WR,DET,16.6,2025-11-20 18:03:39
4892,automatic,firstdown.studio,Week 11,Baker,Mayfield,QB,TB,16.6,2025-11-20 18:03:39
6804,automatic,firstdown.studio,Week 11,Jordan,Love,QB,GB,16.6,2025-11-20 18:03:39
6801,automatic,espn.com,Week 12,Tee,Higgins,WR,CIN,16.6,2025-11-20 18:03:39
8137,automatic,espn.com,Week 12,George,Pickens,WR,DAL,16.6,2025-11-20 18:03:39
4943,automatic,fantasypros.com,Week 12,Sam,Darnold,QB,SEA,16.6,2025-11-20 18:03:39
8112,automatic,fanduel.com,Week 10,Drake,London,WR,ATL,16.58,2025-11-20 18:03:39
7523,automatic,fanduel.com,Week 12,Trevor,Lawrence,QB,JAX,16.58,2025-11-20 18:03:39
12545,automatic,sleeper.com,Week 10,Tyler,Shough,QB,NO,16.5,2025-11-20 18:03:39
2133,automatic,espn.com,Week 10,Davante,Adams,WR,LAR,16.5,2025-11-20 18:03:39
5850,automatic,fantasypros.com,Week 10,Josh,Jacobs,RB,GB,16.5,2025-11-20 18:03:39
7569,automatic,sleeper.com,Week 11,Nico,Collins,WR,HOU,16.5,2025-11-20 18:03:39
3257,automatic,fantasypros.com,Week 11,Jacoby,Brissett,QB,ARI,16.5,2025-11-20 18:03:39
2307,automatic,firstdown.studio,Week 11,Marcus,Mariota,QB,WAS,16.5,2025-11-20 18:03:39
7585,automatic,espn.com,Week 12,Davis,Mills,QB,HOU,16.5,2025-11-20 18:03:39
7021,automatic,fantasypros.com,Week 12,Rico,Dowdle,RB,CAR,16.5,2025-11-20 18:03:39
10229,automatic,fanduel.com,Week 12,Rashee,Rice,WR,KC,16.49,2025-11-20 18:03:39
4943,automatic,fanduel.com,Week 11,Sam,Darnold,QB,SEA,16.47,2025-11-20 18:03:39
2133,automatic,fanduel.com,Week 12,Davante,Adams,WR,LAR,16.46,2025-11-20 18:03:39
8112,automatic,fanduel.com,Week 11,Drake,London,WR,ATL,16.44,2025-11-20 18:03:39
8146,automatic,sleeper.com,Week 10,Garrett,Wilson,WR,NYJ,16.4,2025-11-20 18:03:39
4866,automatic,sleeper.com,Week 10,Saquon,Barkley,RB,PHI,16.4,2025-11-20 18:03:39
2307,automatic,fantasypros.com,Week 10,Marcus,Mariota,QB,WAS,16.4,2025-11-20 18:03:39
7021,automatic,sleeper.com,Week 11,Rico,Dowdle,RB,CAR,16.4,2025-11-20 18:03:39
10229,automatic,espn.com,Week 11,Rashee,Rice,WR,KC,16.4,2025-11-20 18:03:39
8228,automatic,fantasypros.com,Week 11,Jaylen,Warren,RB,PIT,16.4,2025-11-20 18:03:39
7569,automatic,espn.com,Week 12,Nico,Collins,WR,HOU,16.4,2025-11-20 18:03:39
12526,automatic,espn.com,Week 12,Tetairoa,McMillan,WR,CAR,16.4,2025-11-20 18:03:39
12514,automatic,fantasypros.com,Week 12,Emeka,Egbuka,WR,TB,16.4,2025-11-20 18:03:39
3294,automatic,fanduel.com,Week 12,Dak,Prescott,QB,DAL,16.36,2025-11-20 18:03:39
4943,automatic,fanduel.com,Week 12,Sam,Darnold,QB,SEA,16.35,2025-11-20 18:03:39
8130,automatic,fanduel.com,Week 12,Trey,McBride,TE,ARI,16.34,2025-11-20 18:03:39
8112,automatic,sleeper.com,Week 10,Drake,London,WR,ATL,16.3,2025-11-20 18:03:39
8150,automatic,sleeper.com,Week 10,Kyren,Williams,RB,LAR,16.3,2025-11-20 18:03:39
2307,automatic,espn.com,Week 10,Marcus,Mariota,QB,WAS,16.3,2025-11-20 18:03:39
6794,automatic,fantasypros.com,Week 10,Justin,Jefferson,WR,MIN,16.3,2025-11-20 18:03:39
12529,automatic,sleeper.com,Week 11,TreVeyon,Henderson,RB,NE,16.3,2025-11-20 18:03:39
7591,automatic,espn.com,Week 11,Justin,Fields,QB,NYJ,16.3,2025-11-20 18:03:39
7569,automatic,espn.com,Week 11,Nico,Collins,WR,HOU,16.3,2025-11-20 18:03:39
7527,automatic,firstdown.studio,Week 11,Mac,Jones,QB,SF,16.3,2025-11-20 18:03:39
7588,automatic,firstdown.studio,Week 11,Javonte,Williams,RB,DAL,16.3,2025-11-20 18:03:39
6801,automatic,sleeper.com,Week 12,Tee,Higgins,WR,CIN,16.3,2025-11-20 18:03:39
5859,automatic,espn.com,Week 12,A.J.,Brown,WR,PHI,16.3,2025-11-20 18:03:39
6804,automatic,fantasypros.com,Week 12,Jordan,Love,QB,GB,16.3,2025-11-20 18:03:39
4866,automatic,fantasypros.com,Week 12,Saquon,Barkley,RB,PHI,16.3,2025-11-20 18:03:39
5850,automatic,fanduel.com,Week 10,Josh,Jacobs,RB,GB,16.26,2025-11-20 18:03:39
12529,automatic,fanduel.com,Week 12,TreVeyon,Henderson,RB,NE,16.26,2025-11-20 18:03:39
12514,automatic,fanduel.com,Week 10,Emeka,Egbuka,WR,TB,16.23,2025-11-20 18:03:39
3257,automatic,fanduel.com,Week 11,Jacoby,Brissett,QB,ARI,16.23,2025-11-20 18:03:39
8136,automatic,espn.com,Week 10,Rachaad,White,RB,TB,16.2,2025-11-20 18:03:39
3163,automatic,espn.com,Week 11,Jared,Goff,QB,DET,16.2,2025-11-20 18:03:39
8112,automatic,fantasypros.com,Week 11,Drake,London,WR,ATL,16.2,2025-11-20 18:03:39
6768,automatic,firstdown.studio,Week 11,Tua,Tagovailoa,QB,MIA,16.2,2025-11-20 18:03:39
11604,automatic,firstdown.studio,Week 11,Brock,Bowers,TE,LV,16.2,2025-11-20 18:03:39
9997,automatic,fanduel.com,Week 11,Zay,Flowers,WR,BAL,16.2,2025-11-20 18:03:39
7585,automatic,sleeper.com,Week 12,Davis,Mills,QB,HOU,16.2,2025-11-20 18:03:39
827,automatic,sleeper.com,Week 12,Tyrod,Taylor,QB,NYJ,16.2,2025-11-20 18:03:39
9224,automatic,sleeper.com,Week 12,Chase,Brown,RB,CIN,16.2,2025-11-20 18:03:39
2133,automatic,fantasypros.com,Week 12,Davante,Adams,WR,LAR,16.2,2025-11-20 18:03:39
4866,automatic,fanduel.com,Week 10,Saquon,Barkley,RB,PHI,16.18,2025-11-20 18:03:39
7591,automatic,fanduel.com,Week 10,Justin,Fields,QB,NYJ,16.1,2025-11-20 18:03:39
12486,automatic,sleeper.com,Week 10,Dillon,Gabriel,QB,CLE,16.1,2025-11-20 18:03:39
4892,automatic,espn.com,Week 10,Baker,Mayfield,QB,TB,16.1,2025-11-20 18:03:39
4866,automatic,espn.com,Week 10,Saquon,Barkley,RB,PHI,16.1,2025-11-20 18:03:39
11565,automatic,fantasypros.com,Week 10,J.J.,McCarthy,QB,MIN,16.1,2025-11-20 18:03:39
5850,automatic,firstdown.studio,Week 10,Josh,Jacobs,RB,GB,16.1,2025-11-20 18:03:39
7588,automatic,espn.com,Week 11,Javonte,Williams,RB,DAL,16.1,2025-11-20 18:03:39
4943,automatic,firstdown.studio,Week 11,Sam,Darnold,QB,SEA,16.1,2025-11-20 18:03:39
6794,automatic,firstdown.studio,Week 11,Justin,Jefferson,WR,MIN,16.1,2025-11-20 18:03:39
7569,automatic,fantasypros.com,Week 12,Nico,Collins,WR,HOU,16.1,2025-11-20 18:03:39
12527,automatic,fanduel.com,Week 12,Ashton,Jeanty,RB,LV,16.02,2025-11-20 18:03:39
8130,automatic,sleeper.com,Week 10,Trey,McBride,TE,ARI,16.0,2025-11-20 18:03:39
11604,automatic,sleeper.com,Week 10,Brock,Bowers,TE,LV,16.0,2025-11-20 18:03:39
11559,automatic,espn.com,Week 10,Michael,Penix Jr.,QB,ATL,16.0,2025-11-20 18:03:39
1373,automatic,fantasypros.com,Week 11,Geno,Smith,QB,LV,16.0,2025-11-20 18:03:39
4866,automatic,fantasypros.com,Week 11,Saquon,Barkley,RB,PHI,16.0,2025-11-20 18:03:39
3163,automatic,firstdown.studio,Week 11,Jared,Goff,QB,DET,16.0,2025-11-20 18:03:39
11563,automatic,firstdown.studio,Week 11,Bo,Nix,QB,DEN,16.0,2025-11-20 18:03:39
12529,automatic,sleeper.com,Week 12,TreVeyon,Henderson,RB,NE,16.0,2025-11-20 18:03:39
2449,automatic,sleeper.com,Week 12,Stefon,Diggs,WR,NE,16.0,2025-11-20 18:03:39
12545,automatic,espn.com,Week 12,Tyler,Shough,QB,NO,16.0,2025-11-20 18:03:39
7523,automatic,fantasypros.com,Week 12,Trevor,Lawrence,QB,JAX,16.0,2025-11-20 18:03:39
12514,automatic,fanduel.com,Week 12,Emeka,Egbuka,WR,TB,15.97,2025-11-20 18:03:39
4866,automatic,fanduel.com,Week 12,Saquon,Barkley,RB,PHI,15.94,2025-11-20 18:03:39
12514,automatic,firstdown.studio,Week 10,Emeka,Egbuka,WR,TB,15.9,2025-11-20 18:03:39
10229,automatic,fantasypros.com,Week 11,Rashee,Rice,WR,KC,15.9,2025-11-20 18:03:39
